id,target
8335,0.79114926
8336,0.062113382
8337,0.07314684
8338,0.025565973
8340,0.1792617
8341,0.041202046
8347,0.30929747
8350,0.71698195
8351,0.0091853235
8354,0.49232602
8355,0.05744469
8356,0.5192818
8360,0.05451952
8361,0.784548
8362,0.36144733
8366,0.017940005
8367,0.116745554
8375,0.05594541
8377,0.29086614
8380,0.14719144
8381,0.4455279
8382,0.07013533
8384,0.18047063
8386,0.18297142
8396,0.50523496
8398,0.09598367
8399,0.6810344
8400,0.056648232
8402,0.123808555
8403,0.23537414
8404,0.026152072
8406,0.7923126
8407,0.17482294
8409,0.20254263
8411,0.86483455
8412,0.3948528
8414,0.25800446
8415,0.6939032
8417,0.053745065
8420,0.02278483
8425,0.5790056
8426,0.050075095
8430,0.020768365
8435,0.010854549
8438,0.092226334
8439,0.83862513
8442,0.056037594
8443,0.80070573
8444,0.48993692
8445,0.19872522
8446,0.17995213
8449,0.36255527
8451,0.47851285
8454,0.10350325
8455,0.045673907
8458,0.044397045
8461,0.19166824
8463,0.039760444
8465,0.13622852
8468,0.022484124
8473,0.03689095
8478,0.28478017
8479,0.22885513
8480,0.03290653
8485,0.8269704
8487,0.01115162
8488,0.26969862
8490,0.022847448
8491,0.3294406
8497,0.5212652
8498,0.25411576
8499,0.33111173
8506,0.027610555
8507,0.12680034
8512,0.03683847
8514,0.24002379
8516,0.7668038
8517,0.10581719
8518,0.1555503
8522,0.87100506
8527,0.7260376
8528,0.2776241
8531,0.7084748
8535,0.034754302
8536,0.055774845
8539,0.041138414
8540,0.053080693
8542,0.22458562
8545,0.8978561
8546,0.16529435
8548,0.0906994
8550,0.025796695
8551,0.02005698
8554,0.72155917
8557,0.6055544
8564,0.8217972
8565,0.038589925
8567,0.05864161
8568,0.017824814
8570,0.37690574
8571,0.019518286
8573,0.035637844
8577,0.02522461
8578,0.04746173
8579,0.011383449
8581,0.10116521
8582,0.66928107
8587,0.20502172
8588,0.84841067
8591,0.13943972
8592,0.006834738
8596,0.3197351
8597,0.07007217
8599,0.35487664
8601,0.5203745
8602,0.36032176
8604,0.03655776
8607,0.7620423
8609,0.23975205
8610,0.64081126
8612,0.023214009
8617,0.13323358
8620,0.3474797
8622,0.13478595
8623,0.46947598
8625,0.16319615
8626,0.21248761
8627,0.35934082
8631,0.5067669
8635,0.2508372
8641,0.08954763
8643,0.051829685
8645,0.20684999
8646,0.78321207
8648,0.20128924
8649,0.06297425
8652,0.7768555
8655,0.04401085
8656,0.5387797
8657,0.16912836
8658,0.16421118
8661,0.21498412
8666,0.08765837
8669,0.0554003
8672,0.026276618
8673,0.40452507
8675,0.011879371
8680,0.13834505
8685,0.031252544
8686,0.11802143
8693,0.033765387
8694,0.0376863
8700,0.06922173
8702,0.015215692
8703,0.67021465
8704,0.11807549
8709,0.031640377
8715,0.16974162
8718,0.058646612
8723,0.3293249
8729,0.05976295
8732,0.03572918
8737,0.041927412
8738,0.22275089
8747,0.2785021
8748,0.030569132
8749,0.013559529
8752,0.7053543
8753,0.12766519
8755,0.6048576
8757,0.16797033
8758,0.6697636
8759,0.8085037
8761,0.0910264
8763,0.17230552
8764,0.13174209
8767,0.09935508
8768,0.2543373
8770,0.029389514
8774,0.05082823
8775,0.25192004
8777,0.15401064
8778,0.050397683
8780,0.3603272
8782,0.021506298
8786,0.50175095
8787,0.533609
8788,0.06404625
8790,0.035781547
8792,0.94057506
8793,0.023335677
8795,0.15942962
8797,0.02057321
8798,0.2562513
8801,0.02603465
8810,0.26270765
8811,0.019843299
8814,0.13963597
8816,0.01748499
8818,0.07830407
8821,0.06673777
8826,0.19991124
8828,0.02247891
8831,0.3740091
8834,0.3450503
8838,0.109408386
8841,0.15277451
8844,0.5132278
8845,0.067472816
8848,0.05362275
8850,0.032972474
8851,0.111618824
8852,0.32575992
8854,0.3440187
8855,0.108459316
8858,0.17173292
8859,0.016558224
8860,0.20106028
8863,0.20416784
8864,0.034593675
8866,0.71979207
8868,0.022291128
8870,0.13915096
8872,0.11801444
8874,0.33739942
8875,0.22282965
8877,0.3928793
8878,0.65749985
8884,0.09753368
8887,0.9768828
8889,0.05284227
8890,0.17814602
8894,0.071442954
8895,0.39236894
8896,0.3710668
8899,0.5182446
8900,0.025097996
8901,0.07458251
8903,0.1311369
8908,0.3226644
8910,0.099196136
8914,0.06357547
8915,0.64002264
8916,0.043006588
8918,0.097810574
8921,0.3655799
8922,0.6817709
8924,0.019362213
8927,0.10628659
8929,0.21048482
8931,0.092513904
8934,0.03879694
8935,0.1408479
8943,0.0111000445
8944,0.20250317
8949,0.27362922
8951,0.72497594
8953,0.07212541
8954,0.44943804
8956,0.07968261
8957,0.03242378
8960,0.02092135
8961,0.060880974
8962,0.3791226
8964,0.035622437
8970,0.022262666
8971,0.61582345
8975,0.84055394
8980,0.62487715
8984,0.9754833
8986,0.19606304
8996,0.026817027
8997,0.15946575
9004,0.36170602
9008,0.3467941
9009,0.39890012
9010,0.19389172
9014,0.026966585
9017,0.31195375
9021,0.097272925
9025,0.11197072
9029,0.03281198
9032,0.5088225
9033,0.20254001
9034,0.023086656
9036,0.2310082
9039,0.11500659
9042,0.013630705
9043,0.22169912
9046,0.043472953
9047,0.18135369
9048,0.6912832
9051,0.20821479
9053,0.020388426
9054,0.09245278
9055,0.07826626
9057,0.07548194
9062,0.018057588
9064,0.047749564
9065,0.015391509
9066,0.087184556
9074,0.329311
9079,0.08278825
9082,0.18794626
9083,0.029783592
9088,0.1347806
9092,0.046415918
9096,0.5427372
9097,0.8177029
9098,0.16424264
9099,0.08797161
9101,0.12227496
9110,0.34826484
9113,0.3430189
9115,0.040308263
9121,0.021062491
9124,0.063302495
9127,0.029546201
9130,0.6415153
9131,0.95311236
9133,0.02039154
9136,0.026219483
9137,0.12713782
9138,0.01869891
9140,0.5336925
9141,0.08452006
9144,0.06685171
9145,0.15770403
9146,0.36255527
9147,0.06528607
9148,0.07848398
9150,0.037010025
9154,0.3910814
9156,0.068022765
9157,0.5566699
9164,0.020652603
9165,0.15019064
9170,0.8293269
9172,0.2586202
9175,0.3056822
9178,0.14850813
9185,0.6131719
9186,0.0919163
9188,0.56178397
9190,0.03895435
9191,0.19590992
9193,0.14880273
9202,0.01535797
9205,0.11567987
9211,0.046777084
9213,0.16495886
9215,0.46584454
9216,0.029204568
9219,0.7477573
9220,0.021993743
9221,0.84643793
9224,0.06184721
9228,0.14972113
9232,0.03967982
9233,0.07929039
9235,0.18935442
9237,0.31164402
9240,0.32445472
9242,0.3946223
9244,0.11517127
9248,0.0835148
9251,0.07139153
9255,0.077416874
9256,0.8507706
9257,0.05654628
9261,0.18198097
9266,0.36314622
9271,0.05914652
9273,0.4386081
9277,0.5194227
9279,0.11040721
9282,0.55799365
9285,0.07396726
9287,0.117323
9288,0.34535465
9290,0.2168699
9291,0.46700546
9295,0.19986317
9300,0.84753525
9301,0.09640369
9303,0.22961286
9304,0.06202451
9305,0.015984414
9307,0.043705717
9312,0.024091449
9315,0.44355416
9316,0.26710895
9317,0.037213027
9319,0.11253337
9323,0.8248267
9326,0.029694708
9327,0.31305546
9328,0.07579793
9329,0.7020107
9330,0.021722844
9332,0.07098881
9333,0.05387696
9334,0.0674304
9338,0.5418223
9342,0.5621212
9343,0.022224443
9345,0.22859554
9347,0.0435256
9349,0.04400301
9352,0.033376902
9356,0.03171602
9357,0.41546583
9359,0.018507175
9369,0.22066706
9371,0.19489622
9377,0.04644936
9381,0.08764359
9383,0.025382066
9388,0.23976439
9391,0.1429135
9393,0.16626017
9396,0.33283556
9398,0.25622246
9399,0.1271675
9400,0.020962749
9403,0.018183285
9407,0.9869697
9412,0.01207044
9416,0.047573555
9417,0.19089827
9418,0.10338831
9420,0.8438745
9423,0.05192421
9424,0.6661445
9427,0.12436072
9428,0.038355608
9429,0.13482355
9430,0.26785722
9435,0.17011942
9438,0.5853473
9440,0.14955963
9442,0.800795
9446,0.059940707
9448,0.35766885
9451,0.02401563
9452,0.4794464
9459,0.013528025
9463,0.004213131
9464,0.5805808
9465,0.064255655
9466,0.10753065
9467,0.02347853
9469,0.20489937
9470,0.11437747
9471,0.03939498
9475,0.25374213
9478,0.5396222
9479,0.026325153
9480,0.19861798
9487,0.007803239
9489,0.6579133
9490,0.53943866
9493,0.009964181
9494,0.2789966
9499,0.036855213
9504,0.6747472
9505,0.56450605
9509,0.017018894
9511,0.08855406
9512,0.078379855
9513,0.04559059
9515,0.2250891
9520,0.18418242
9522,0.05743962
9523,0.5013311
9525,0.01527997
9526,0.03797759
9527,0.05678442
9529,0.1628025
9530,0.14149661
9535,0.6098628
9540,0.03812051
9549,0.28223687
9551,0.0208006
9557,0.14384931
9558,0.022270262
9561,0.031745136
9562,0.12595864
9564,0.22441952
9565,0.18256012
9568,0.58733135
9570,0.13432589
9573,0.7825281
9575,0.071181476
9576,0.18829134
9577,0.060336586
9580,0.22053094
9584,0.23064603
9585,0.10779966
9589,0.017974356
9591,0.74247795
9595,0.35020402
9597,0.06614582
9601,0.11413481
9602,0.016795307
9603,0.49740452
9608,0.10570314
9610,0.23159029
9611,0.09317914
9613,0.85346687
9615,0.32876852
9617,0.22423865
9620,0.24842142
9623,0.35507667
9624,0.037871607
9626,0.030654632
9627,0.023214271
9633,0.5955304
9639,0.03112306
9641,0.10525808
9642,0.82908547
9644,0.033985447
9646,0.063532956
9652,0.12643611
9653,0.039003167
9657,0.09267182
9659,0.41718942
9660,0.060510274
9661,0.05414963
9662,0.06476626
9663,0.034305137
9666,0.61430025
9668,0.1549731
9677,0.07019609
9678,0.72054577
9680,0.032491274
9685,0.11967152
9686,0.16057636
9688,0.54012054
9689,0.97563
9692,0.016934026
9693,0.6708733
9697,0.085978664
9698,0.16908099
9699,0.01804127
9701,0.026314326
9703,0.27609822
9705,0.3155741
9707,0.30082956
9708,0.029248632
9709,0.8026373
9710,0.012604269
9712,0.0376888
9713,0.17330275
9714,0.76928157
9715,0.19959469
9717,0.8942154
9719,0.029133601
9720,0.028065154
9723,0.5606956
9724,0.050554864
9725,0.2030068
9726,0.0165898
9728,0.03778035
9729,0.040757474
9732,0.041385327
9737,0.14773437
9738,0.3778518
9739,0.09583598
9742,0.007687036
9743,0.07584918
9746,0.9519244
9750,0.034835655
9751,0.07111497
9752,0.5821893
9753,0.15912792
9757,0.19019337
9760,0.08068215
9761,0.49766928
9764,0.053902328
9766,0.026970379
9769,0.16897897
9772,0.20947765
9773,0.83971125
9774,0.24253802
9775,0.057675853
9776,0.3255736
9778,0.33264354
9780,0.04361801
9782,0.8007122
9783,0.060948953
9785,0.775243
9787,0.22476608
9788,0.24361065
9792,0.2705744
9797,0.066535346
9802,0.023847824
9813,0.5865319
9814,0.038534574
9821,0.15721455
9826,0.075618565
9827,0.3355118
9828,0.33691996
9832,0.069359004
9836,0.5179566
9839,0.049154293
9840,0.031346712
9842,0.09773114
9845,0.024306776
9847,0.087513044
9849,0.55489415
9850,0.2843111
9851,0.052518103
9853,0.15892348
9857,0.13349395
9858,0.33894274
9859,0.08196339
9862,0.26652834
9864,0.16007528
9871,0.19073713
9873,0.18782127
9876,0.06414244
9879,0.07748384
9880,0.08139135
9881,0.15464409
9888,0.84029067
9891,0.17069344
9893,0.039836146
9896,0.12894541
9897,0.76850396
9898,0.112372465
9899,0.22798853
9900,0.30367234
9901,0.051881
9911,0.062358342
9912,0.7152258
9917,0.2517403
9919,0.015597898
9920,0.091093786
9929,0.13741484
9932,0.35647777
9934,0.60222685
9941,0.5705679
9949,0.03734928
9951,0.96181536
9959,0.17883682
9960,0.03523053
9965,0.04009069
9966,0.8593368
9971,0.02870874
9972,0.02441815
9973,0.021815367
9974,0.050204046
9978,0.3491679
9981,0.054618772
9983,0.58475477
9984,0.05160755
9985,0.15867722
9987,0.08860257
9989,0.15002145
9990,0.13188553
9991,0.07161184
9996,0.22907314
9997,0.095098816
9998,0.20664279
9999,0.5436605
10005,0.30551454
10007,0.8280577
10009,0.05373808
10010,0.8562531
10011,0.07853486
10017,0.24957995
10018,0.67914754
10020,0.03047139
10022,0.07361782
10026,0.28272665
10027,0.60049814
10030,0.19125348
10031,0.73779833
10032,0.3359372
10033,0.081339546
10034,0.04193994
10036,0.18338628
10040,0.65756994
10044,0.15652767
10046,0.03569683
10051,0.015204863
10053,0.026335163
10054,0.028713511
10055,0.058483567
10057,0.16878046
10061,0.8775667
10066,0.53373855
10070,0.75370705
10071,0.5744214
10072,0.7681244
10073,0.21593873
10074,0.060891118
10075,0.061294332
10086,0.13176529
10087,0.32899165
10088,0.10079163
10091,0.41128004
10093,0.09855442
10095,0.026344363
10096,0.14401725
10104,0.04526707
10108,0.70578593
10109,0.897235
10110,0.040771943
10111,0.059869297
10112,0.5996668
10117,0.047869135
10119,0.17284429
10120,0.2026517
10123,0.016120253
10124,0.09804318
10126,0.14779228
10127,0.099156715
10133,0.05383224
10134,0.08862279
10135,0.013848493
10136,0.22675247
10137,0.02280567
10138,0.760916
10140,0.1281446
10141,0.29196236
10143,0.15805519
10144,0.48114106
10147,0.5354907
10152,0.08516974
10153,0.6448126
10154,0.66760963
10156,0.07691949
10161,0.031887144
10165,0.31029218
10168,0.018476732
10170,0.029161392
10172,0.48516828
10174,0.3512925
10175,0.022839693
10180,0.37026215
10186,0.122251764
10187,0.11080691
10194,0.2308431
10197,0.14584897
10200,0.13481507
10201,0.19019641
10204,0.11448661
10205,0.030610003
10206,0.7157419
10208,0.06023088
10209,0.51152873
10212,0.6847131
10217,0.41596422
10219,0.05752727
10220,0.5609838
10221,0.23374477
10223,0.093727306
10224,0.17290471
10228,0.75901747
10229,0.10690301
10230,0.06777655
10236,0.18445441
10237,0.10021757
10240,0.53133476
10241,0.6201185
10242,0.045212463
10244,0.15022922
10246,0.085114494
10248,0.06697363
10251,0.018258872
10252,0.8288398
10254,0.091366105
10265,0.041361883
10267,0.2121176
10270,0.30167115
10274,0.30693513
10276,0.07353785
10277,0.06575961
10283,0.064702384
10284,0.17383134
10287,0.028703235
10289,0.7788246
10290,0.08749186
10291,0.63814765
10292,0.14154162
10293,0.34265253
10294,0.3888625
10299,0.86520374
10301,0.1330267
10303,0.6426546
10308,0.3628047
10311,0.046739902
10312,0.017757429
10314,0.72421783
10316,0.7126609
10317,0.11922337
10318,0.14859712
10320,0.0915335
10321,0.046627663
10323,0.043943554
10324,0.03160868
10327,0.109170265
10328,0.11953059
10330,0.017350787
10331,0.14676267
10332,0.5297866
10333,0.042732995
10335,0.051423687
10336,0.02858001
10338,0.6967945
10340,0.78139746
10341,0.089440696
10344,0.49507147
10347,0.120642096
10348,0.01331056
10349,0.113909334
10350,0.96746963
10352,0.13201107
10354,0.10982473
10355,0.020934885
10356,0.7839145
10357,0.5596525
10358,0.039541043
10367,0.43946683
10369,0.11617636
10370,0.28447565
10371,0.69793826
10373,0.21617998
10374,0.5296813
10379,0.03729309
10382,0.07040888
10383,0.032658897
10387,0.013513245
10388,0.32669765
10389,0.07643638
10394,0.56351286
10395,0.02582391
10397,0.904233
10400,0.31850266
10404,0.045883536
10405,0.19075061
10411,0.20875455
10416,0.11941063
10418,0.46523884
10419,0.092266284
10420,0.018764066
10424,0.37764773
10426,0.041497983
10428,0.12718055
10430,0.38177353
10432,0.23305112
10433,0.029059159
10434,0.024043426
10436,0.4619937
10437,0.3869778
10444,0.93455386
10448,0.77718437
10450,0.11067846
10451,0.03021787
10452,0.10661994
10453,0.21455225
10454,0.025092665
10460,0.023954904
10461,0.07494982
10463,0.14764264
10464,0.03612338
10470,0.74342823
10471,0.70494395
10474,0.018004209
10476,0.7133875
10477,0.8264996
10478,0.6155892
10479,0.009659163
10480,0.18555717
10481,0.15269482
10486,0.21296756
10487,0.10639692
10488,0.35164067
10489,0.039114136
10490,0.68066317
10496,0.13901591
10500,0.060073335
10501,0.054700587
10502,0.10838981
10504,0.28385177
10506,0.12373825
10507,0.026387932
10508,0.5418726
10509,0.05742185
10511,0.051470205
10513,0.07790631
10514,0.23199138
10517,0.01592581
10519,0.49707654
10521,0.23708694
10522,0.026617609
10523,0.81652796
10525,0.02693807
10526,0.03554195
10528,0.51061374
10529,0.034325674
10530,0.0303232
10531,0.3483635
10533,0.10950618
10534,0.0739884
10536,0.020460416
10537,0.0132828085
10539,0.16435614
10540,0.024669794
10541,0.2096312
10545,0.81166595
10547,0.05229264
10550,0.91563565
10552,0.38004458
10553,0.07532569
10557,0.025985368
10560,0.064657755
10561,0.63891375
10565,0.055009615
10574,0.6371459
10575,0.2125777
10578,0.054000534
10579,0.25537708
10581,0.10188996
10585,0.1970752
10588,0.2861129
10589,0.17928696
10590,0.24967034
10591,0.19795382
10593,0.6207056
10596,0.5940538
10598,0.8957938
10604,0.033740766
10605,0.020627499
10606,0.5104981
10608,0.09815293
10609,0.055393077
10610,0.2634323
10611,0.026807722
10612,0.0795674
10614,0.09961006
10615,0.055531718
10616,0.71814555
10617,0.16129577
10618,0.07821416
10620,0.45066896
10626,0.14629577
10629,0.14174853
10630,0.8603119
10631,0.19677757
10632,0.41401142
10634,0.11157017
10637,0.039986383
10644,0.376135
10645,0.13245253
10648,0.33619553
10652,0.027663149
10656,0.16361456
10661,0.18102698
10663,0.87025833
10667,0.02859779
10669,0.37608624
10670,0.038823817
10673,0.113282904
10675,0.035434783
10676,0.32989207
10682,0.024132725
10685,0.9826822
10686,0.15270038
10687,0.17224155
10689,0.762494
10690,0.05489564
10695,0.08398203
10696,0.19144888
10697,0.06831404
10699,0.024285942
10700,0.7282974
10704,0.057202946
10705,0.13382828
10713,0.32159907
10723,0.076689616
10725,0.5135187
10726,0.15210706
10727,0.3063868
10734,0.06641062
10735,0.12845728
10739,0.02802647
10740,0.385036
10741,0.064877756
10743,0.061527934
10745,0.14600511
10746,0.08710658
10747,0.38974282
10749,0.05520999
10750,0.09219241
10751,0.04783206
10752,0.8828946
10754,0.016846595
10756,0.057808366
10757,0.068775974
10760,0.060691815
10762,0.0073557636
10764,0.84539807
10768,0.047991376
10769,0.15229227
10770,0.52627295
10772,0.027120827
10776,0.727317
10780,0.03963391
10781,0.30279338
10783,0.05290382
10788,0.058004007
10791,0.041592747
10793,0.12340782
10794,0.41259325
10795,0.046048816
10796,0.10519186
10797,0.12305283
10798,0.9420928
10800,0.07251168
10803,0.050991066
10808,0.054897662
10810,0.07973818
10812,0.87387854
10813,0.25649834
10814,0.1429136
10815,0.11100679
10820,0.20792373
10821,0.90381414
10822,0.03829759
10830,0.05009212
10831,0.04933587
10832,0.029773585
10834,0.88599163
10844,0.93636346
10846,0.22532342
10850,0.09045903
10852,0.05416292
10856,0.033637445
10857,0.0306896
10858,0.07393293
10859,0.21968445
10862,0.020767292
10865,0.08954772
10871,0.12053849
10874,0.058121726
10875,0.07320446
10876,0.5550932
10882,0.091220275
10883,0.13421589
10891,0.18290302
10892,0.15354674
10894,0.062250793
10896,0.07293231
10897,0.08126852
10899,0.062230665
10901,0.07788587
10902,0.08286334
10910,0.60688996
10911,0.22502302
10913,0.422913
10914,0.34940833
10919,0.05279412
10922,0.0301499
10924,0.07474855
10925,0.48033115
10928,0.75210696
10932,0.066081464
10933,0.039529175
10934,0.033588845
10935,0.019964382
10937,0.1715935
10942,0.9474986
10944,0.05750231
10946,0.118352376
10947,0.029681899
10953,0.045638233
10954,0.63553125
10955,0.16490541
10958,0.20142213
10965,0.035876293
10968,0.044310994
10971,0.9443201
10972,0.065558776
10975,0.11442452
10984,0.18621068
10986,0.69421196
10987,0.6226963
10988,0.10099754
10993,0.05334324
10994,0.038525064
11001,0.4451301
11002,0.42399326
11007,0.17745799
11008,0.60564053
11009,0.67968637
11013,0.04368132
11014,0.065634176
11015,0.033825316
11018,0.0581537
11020,0.36202666
11023,0.21628563
11026,0.24587947
11028,0.0060328105
11029,0.07216211
11030,0.058901995
11031,0.3459167
11032,0.8898662
11033,0.089563884
11034,0.43842837
11038,0.44140625
11041,0.10986665
11044,0.22782421
11046,0.9014521
11047,0.18991075
11049,0.04751543
11050,0.12568732
11051,0.189666
11053,0.15412363
11059,0.44724816
11063,0.37286463
11064,0.047414187
11066,0.11544245
11070,0.61609024
11073,0.09262728
11075,0.10041698
11077,0.058003005
11078,0.79624665
11079,0.058909122
11081,0.02067014
11085,0.7269455
11087,0.44413462
11088,0.09178233
11097,0.4109398
11098,0.03407451
11099,0.09644667
11100,0.3365762
11108,0.7343737
11109,0.59029454
11112,0.03490699
11116,0.08380877
11119,0.041450024
11121,0.391343
11123,0.16904898
11126,0.35816088
11130,0.032397334
11132,0.030219743
11133,0.019080091
11134,0.37594512
11137,0.06330636
11138,0.122265674
11140,0.15700392
11144,0.013926699
11145,0.041812323
11146,0.26762563
11152,0.525895
11153,0.86650085
11155,0.05831788
11157,0.14912777
11161,0.19893885
11162,0.098213494
11165,0.036391705
11167,0.04928695
11168,0.034799986
11170,0.09443056
11173,0.068988495
11176,0.07293872
11178,0.045406505
11179,0.023714524
11181,0.16241078
11182,0.13836913
11184,0.6261449
11185,0.124135524
11186,0.020443855
11187,0.020753
11188,0.057587273
11189,0.034127437
11190,0.04412624
11191,0.060161386
11195,0.20368855
11198,0.7962569
11199,0.07097551
11200,0.6678834
11203,0.15287381
11204,0.78343433
11206,0.18740542
11219,0.09506685
11227,0.03920748
11234,0.03971794
11237,0.07136896
11238,0.15960862
11239,0.059226777
11240,0.64621574
11242,0.034623306
11247,0.08828857
11248,0.024893513
11249,0.0766805
11250,0.16413458
11252,0.04675055
11254,0.04360548
11258,0.98018426
11260,0.5470971
11264,0.060565844
11265,0.035607304
11269,0.05450851
11270,0.03791556
11272,0.17141804
11273,0.034608107
11276,0.018946972
11278,0.03868636
11279,0.19437906
11280,0.25481573
11282,0.13644572
11284,0.047099497
11286,0.21578187
11287,0.36642683
11288,0.13671288
11290,0.13751996
11291,0.029210748
11292,0.75363904
11293,0.5119579
11294,0.41133305
11297,0.08703986
11298,0.039337087
11299,0.67848325
11300,0.030187376
11301,0.031453546
11303,0.20366761
11307,0.73808223
11308,0.35781643
11309,0.98843944
11311,0.47117153
11312,0.09128503
11315,0.56795925
11321,0.027059011
11332,0.042217758
11333,0.5635623
11334,0.008657337
11335,0.33948296
11337,0.097597286
11340,0.054276858
11341,0.50229776
11342,0.059961308
11346,0.062064234
11349,0.092498854
11352,0.079423815
11356,0.031943083
11362,0.014967502
11363,0.8170932
11365,0.98146284
11368,0.09117047
11372,0.05587633
11379,0.39434925
11383,0.062137667
11389,0.07150056
11391,0.15588772
11392,0.0554029
11398,0.7514763
11399,0.023654658
11402,0.43264064
11404,0.1036857
11407,0.099111274
11410,0.139874
11412,0.17196146
11413,0.036504697
11414,0.46738848
11418,0.06814581
11419,0.782879
11421,0.09857844
11424,0.3781767
11426,0.12479127
11428,0.21136849
11430,0.23062621
11434,0.2706348
11437,0.14455763
11438,0.014905286
11440,0.40832758
11445,0.044172276
11447,0.08951533
11448,0.5041214
11453,0.54385793
11454,0.036301356
11455,0.068119474
11460,0.16323164
11463,0.7026272
11466,0.33387265
11467,0.014099879
11469,0.12255607
11471,0.17535268
11472,0.0319245
11474,0.015820315
11475,0.057923384
11476,0.81431746
11477,0.016172003
11478,0.20713975
11479,0.044278722
11480,0.1095186
11483,0.05093615
11485,0.16731836
11487,0.039574884
11488,0.10446679
11492,0.13385312
11493,0.69286394
11494,0.08989422
11495,0.035276525
11497,0.13281482
11499,0.038605023
11507,0.7274776
11515,0.033211198
11516,0.12429285
11517,0.6739762
11519,0.18233639
11525,0.010480652
11528,0.19998334
11532,0.20048384
11533,0.96108097
11538,0.46741197
11541,0.30245122
11542,0.028777257
11545,0.0389309
11546,0.121929325
11550,0.1784543
11553,0.053412434
11563,0.34011626
11564,0.08975112
11567,0.39390838
11569,0.10132216
11570,0.23716241
11572,0.07825751
11574,0.028431596
11579,0.59564257
11583,0.05857935
11584,0.033869974
11585,0.6641233
11590,0.12612805
11591,0.13431813
11594,0.07244762
11595,0.028818598
11596,0.557126
11600,0.025767518
11602,0.07741151
11603,0.30408034
11604,0.029329373
11608,0.10485912
11609,0.26766968
11611,0.0046672644
11614,0.20846371
11617,0.20262443
11618,0.118950956
11621,0.20811951
11622,0.1326199
11631,0.52231175
11633,0.20907257
11634,0.24961561
11637,0.53330666
11638,0.028381778
11639,0.023378607
11645,0.109084405
11646,0.18392159
11647,0.5270336
11648,0.9149266
11649,0.07843274
11654,0.14954832
11659,0.018781962
11662,0.20274493
11663,0.20582364
11670,0.012721355
11672,0.19512525
11674,0.028947987
11676,0.23724303
11677,0.11273544
11678,0.027028292
11679,0.21924423
11681,0.5051632
11682,0.045073263
11684,0.16563849
11685,0.043123137
11686,0.15688215
11691,0.37652355
11693,0.5144906
11694,0.051980227
11699,0.1323403
11701,0.856705
11705,0.045520734
11706,0.1970187
11707,0.14288442
11709,0.6721276
11712,0.029972373
11715,0.070363276
11716,0.2905237
11718,0.9209329
11724,0.047382947
11727,0.4996734
11728,0.030381784
11730,0.13367279
11734,0.17755139
11736,0.033409636
11739,0.50801986
11745,0.7142497
11747,0.5982137
11748,0.03214642
11750,0.18180409
11751,0.9133119
11757,0.23484303
11758,0.024761511
11760,0.035126977
11765,0.024523001
11768,0.9482415
11772,0.24420734
11773,0.01930598
11775,0.023356054
11776,0.05907378
11778,0.028789105
11779,0.35003394
11780,0.96751595
11788,0.31129467
11793,0.5131986
11801,0.2632446
11803,0.19836731
11804,0.08294555
11806,0.033723507
11808,0.15550372
11810,0.85818267
11816,0.09602288
11818,0.65968704
11820,0.18396744
11821,0.02954097
11822,0.20017338
11823,0.010026545
11825,0.052942812
11827,0.84943706
11828,0.022238478
11829,0.8277289
11836,0.33874413
11837,0.7425826
11840,0.7249773
11841,0.35863534
11842,0.021925911
11843,0.029259432
11847,0.19921473
11848,0.015789354
11849,0.10029521
11850,0.009831615
11852,0.08380991
11855,0.09906583
11857,0.014552693
11861,0.061036192
11863,0.049441267
11864,0.048386995
11867,0.19119504
11869,0.16010924
11871,0.30998814
11877,0.04439215
11879,0.3822269
11885,0.5971232
11886,0.067142926
11887,0.08150209
11888,0.38226026
11889,0.019215787
11890,0.042341698
11891,0.07593171
11893,0.05852624
11903,0.3688871
11905,0.18768406
11909,0.03365081
11915,0.051031377
11918,0.17962712
11922,0.026252419
11923,0.04494235
11924,0.35801682
11926,0.9678275
11929,0.2391695
11934,0.3734322
11935,0.16536304
11936,0.088935435
11940,0.044946514
11941,0.058616225
11942,0.7608439
11948,0.022373302
11952,0.028993653
11954,0.081740595
11957,0.040868886
11960,0.03636358
11963,0.17322508
11965,0.029950466
11968,0.04701418
11971,0.095877446
11973,0.048780747
11974,0.22511935
11977,0.10262709
11982,0.025856247
11985,0.07972798
11991,0.28974044
11992,0.031495634
11995,0.015654918
11998,0.3170997
11999,0.032345586
12000,0.06697704
12001,0.8463446
12003,0.7494728
12004,0.7004303
12005,0.6944955
12006,0.060163774
12007,0.7274405
12008,0.05309622
12013,0.06641027
12020,0.041463938
12021,0.11893474
12025,0.11562734
12026,0.1648289
12027,0.017748209
12032,0.118082866
12033,0.2184867
12035,0.8750315
12037,0.107884735
12038,0.3739183
12041,0.8997616
12042,0.042693775
12045,0.030531634
12048,0.66012496
12050,0.19853489
12051,0.089692004
12054,0.5525416
12055,0.092487074
12058,0.6827218
12060,0.12086033
12061,0.784555
12067,0.009730902
12068,0.065010615
12074,0.19023895
12075,0.026023006
12076,0.021489399
12077,0.02627436
12079,0.04987176
12080,0.22347857
12083,0.12124159
12084,0.5376924
12087,0.12796265
12089,0.018753115
12090,0.116551206
12091,0.020044828
12092,0.06336738
12094,0.5188155
12095,0.20009004
12096,0.9431015
12098,0.06303864
12100,0.66309464
12103,0.84778005
12104,0.12624037
12106,0.055005707
12107,0.096254595
12108,0.025163088
12109,0.014092828
12110,0.17169859
12114,0.11580776
